Fecha,CCAA,Consumo_Tm,Target,IPI_original,IPI_ajustado,IPC_var_anual,Tasa_paro,CNMC_Biodiesel_Tm,GasoleoA_Tm,DieselPool_Tm,Biodiesel_GasoleoA_Ratio,Biodiesel_DieselPool_Share,Mes,Trimestre,Año,Tendencia,sin_mes,cos_mes,Lag_1,Lag_2,Lag_3,Lag_12,Roll_mean_3,Roll_mean_6,Roll_std_3,IPI_original_lag1,IPI_ajustado_lag1,IPC_var_anual_lag1,Tasa_paro_lag1,GasoleoA_Tm_lag1,GasoleoA_Tm_roll3_lag1,Biodiesel_GasoleoA_Ratio_lag1,Biodiesel_GasoleoA_Ratio_roll3_lag1
2023-09,Comunitat Valenciana,0,Valencia,102.763,100.515,3.5,11.89,0.0,156903.0,202602.0,0.0,0.0,9,3,2023,9,-1.0,-1.8369701987210297e-16,0.0,0.0,25.0,,8.333333333333334,33.666666666666664,14.433756729740661,81.579,99.789,2.6,11.89,161441.0,171866.0,0.0,4.8527199495300004e-05
2023-10,Comunitat Valenciana,17,Valencia,103.78,99.789,3.5,11.8,17.0,160928.0,195591.0,0.0001056373036388,8.691606464510126e-05,10,4,2023,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,,0.0,29.5,0.0,102.763,100.515,3.5,11.89,156903.0,166925.33333333334,0.0,0.0
2023-11,Comunitat Valenciana,0,Valencia,107.632,101.024,3.2,11.8,0.0,159425.0,197930.0,0.0,0.0,11,4,2023,11,-0.5000000000000004,0.8660254037844384,17.0,0.0,0.0,,5.666666666666667,19.666666666666668,9.814954576223666,103.78,99.789,3.5,11.8,160928.0,159757.33333333334,0.0001056373036388,3.521243454626667e-05
2023-12,Comunitat Valenciana,0,Valencia,89.019,99.95,3.1,11.8,0.0,161955.0,200976.0,0.0,0.0,12,4,2023,12,-2.4492935982947064e-16,1.0,0.0,17.0,0.0,,5.666666666666667,7.0,9.814954576223668,107.632,101.024,3.2,11.8,159425.0,159085.33333333334,0.0,3.521243454626667e-05
2024-01,Comunitat Valenciana,15,Valencia,101.649,102.249,3.4,12.29,15.0,158185.0,202218.0,9.482567879381737e-05,7.417737293416016e-05,1,1,2024,13,0.49999999999999994,0.8660254037844387,0.0,0.0,17.0,52.0,5.666666666666667,2.8333333333333335,9.814954576223668,89.019,99.95,3.1,11.8,161955.0,160769.33333333334,0.0,3.521243454626667e-05
2024-02,Comunitat Valenciana,43,Valencia,104.175,103.69,2.8,12.29,43.0,155000.0,192242.0,0.0002774193548387,0.0002236764078609,2,1,2024,14,0.8660254037844386,0.5000000000000001,15.0,0.0,0.0,50.0,5.0,5.333333333333333,8.660254037844421,101.649,102.249,3.4,12.29,158185.0,159855.0,9.482567879381737e-05,3.160855959793912e-05
2024-03,Comunitat Valenciana,78,Valencia,99.972,101.232,3.2,12.29,78.0,170499.0,206836.0,0.0004574806890362,0.0003771103676342,3,1,2024,15,1.0,6.123233995736766e-17,43.0,15.0,0.0,25.0,19.333333333333332,12.5,21.825062046494477,104.175,103.69,2.8,12.29,155000.0,158380.0,0.0002774193548387,0.0001240816778775058
2024-04,Comunitat Valenciana,139,Valencia,104.405,100.811,3.3,11.27,139.0,169257.0,207871.0,0.0008212363447302,0.0006686839434072,4,2,2024,16,0.8660254037844387,-0.4999999999999998,78.0,43.0,15.0,76.0,45.333333333333336,25.5,31.56474826976026,99.972,101.232,3.2,12.29,170499.0,161228.0,0.0004574806890362,0.00027657524088957244
2024-05,Comunitat Valenciana,116,Valencia,108.032,100.353,3.6,11.27,116.0,178600.0,216109.0,0.000649496080627,0.000536766168924,5,2,2024,17,0.49999999999999994,-0.8660254037844387,139.0,78.0,43.0,76.0,86.66666666666667,45.833333333333336,48.58326186386966,104.405,100.811,3.3,11.27,169257.0,164918.66666666666,0.0008212363447302,0.0005187121295350334
2024-06,Comunitat Valenciana,246,Valencia,102.129,100.857,3.4,11.27,246.0,173084.0,208109.0,0.0014212752189688,0.0011820728560513,6,2,2024,18,1.2246467991473532e-16,-1.0,116.0,139.0,78.0,25.0,111.0,65.16666666666667,30.805843601498704,108.032,100.353,3.6,11.27,178600.0,172785.33333333334,0.000649496080627,0.0006427377047978
2024-07,Comunitat Valenciana,336,Valencia,107.615,99.89,2.8,11.21,336.0,186191.0,224234.0,0.001804598503687,0.0014984346709241,7,3,2024,19,-0.4999999999999997,-0.8660254037844388,246.0,116.0,139.0,0.0,167.0,106.16666666666667,69.37578828380978,102.129,100.857,3.4,11.27,173084.0,173647.0,0.0014212752189688,0.0009640025481086667
2024-08,Comunitat Valenciana,403,Valencia,78.449,99.159,2.3,11.21,403.0,176663.0,212610.0,0.0022811794207049,0.0018954893937256,8,3,2024,20,-0.8660254037844385,-0.5000000000000004,336.0,246.0,116.0,0.0,232.66666666666666,159.66666666666666,110.60440015358039,107.615,99.89,2.8,11.21,186191.0,179291.66666666666,0.001804598503687,0.0012917899344276
2024-09,Comunitat Valenciana,442,Valencia,102.926,101.1,1.5,11.21,442.0,166212.0,200482.0,0.002659254446129,0.0022046867050408,9,3,2024,21,-1.0,-1.8369701987210297e-16,403.0,336.0,246.0,0.0,328.3333333333333,219.66666666666666,78.78028518184821,78.449,99.159,2.3,11.21,176663.0,178646.0,0.0022811794207049,0.0018356843811202332
2024-10,Comunitat Valenciana,344,Valencia,110.402,102.212,1.8,10.61,344.0,160065.0,197578.0,0.0021491269171898,0.0017410845337031,10,4,2024,22,-0.8660254037844386,0.5000000000000001,442.0,403.0,336.0,17.0,393.6666666666667,280.3333333333333,53.61280941466633,102.926,101.1,1.5,11.21,166212.0,176355.33333333334,0.002659254446129,0.0022483441235069666
2024-11,Comunitat Valenciana,435,Valencia,103.868,99.901,2.4,10.61,435.0,157594.0,191296.0,0.0027602573702044,0.002273962863834,11,4,2024,23,-0.5000000000000004,0.8660254037844384,344.0,442.0,403.0,0.0,396.3333333333333,314.5,49.33896364267629,110.402,102.212,1.8,10.61,160065.0,167646.66666666666,0.0021491269171898,0.0023631869280079
2024-12,Comunitat Valenciana,549,Valencia,92.81,102.184,2.8,10.61,549.0,165596.0,203730.0,0.0033152974709534,0.0026947430422618,12,4,2024,24,-2.4492935982947064e-16,1.0,435.0,344.0,442.0,0.0,407.0,367.6666666666667,54.67174773134658,103.868,99.901,2.4,10.61,157594.0,161290.33333333334,0.0027602573702044,0.0025228795778410667
2025-01,Comunitat Valenciana,462,Valencia,100.252,101.358,2.9,11.36,462.0,156582.0,195623.0,0.0029505307123424,0.0023616854868803,1,1,2025,25,0.49999999999999994,0.8660254037844387,549.0,435.0,344.0,15.0,442.6666666666667,418.1666666666667,102.71481554933219,92.81,102.184,2.8,10.61,165596.0,161085.0,0.0033152974709534,0.002741560586115867
2025-02,Comunitat Valenciana,506,Valencia,101.758,102.243,3.0,11.36,506.0,157842.0,198727.0,0.0032057373829525,0.002546206605041,2,1,2025,26,0.8660254037844386,0.5000000000000001,462.0,549.0,435.0,43.0,482.0,439.1666666666667,59.573484034425896,100.252,101.358,2.9,11.36,156582.0,159924.0,0.0029505307123424,0.0030086951845000667
2025-03,Comunitat Valenciana,538,Valencia,108.195,101.829,2.3,11.36,538.0,163045.0,203667.0,0.0032997025361096,0.0026415668714126,3,1,2025,27,1.0,6.123233995736766e-17,506.0,462.0,549.0,78.0,505.6666666666667,456.3333333333333,43.500957843860526,101.758,102.243,3.0,11.36,157842.0,160006.66666666666,0.0032057373829525,0.0031571885220827663
2025-04,Comunitat Valenciana,673,Valencia,98.442,101.399,2.2,10.29,673.0,170997.0,218913.0,0.0039357415627174,0.003074280650304,4,2,2025,28,0.8660254037844387,-0.4999999999999998,538.0,506.0,462.0,139.0,502.0,472.3333333333333,38.157568056677796,108.195,101.829,2.3,11.36,163045.0,159156.33333333334,0.0032997025361096,0.003151990210468167
2025-05,Comunitat Valenciana,868,Valencia,106.927,102.056,2.0,10.29,868.0,176110.0,228381.0,0.0049287377207427,0.0038006664302196,5,2,2025,29,0.49999999999999994,-0.8660254037844387,673.0,538.0,506.0,116.0,572.3333333333334,527.1666666666666,88.63595959503867,98.442,101.399,2.2,10.29,170997.0,163961.33333333334,0.0039357415627174,0.0034803938272598336
2025-06,Comunitat Valenciana,1045,Valencia,106.826,102.858,2.3,10.29,1045.0,175784.0,231742.0,0.0059447958858599,0.0045093250252435,6,2,2025,30,1.2246467991473532e-16,-1.0,868.0,673.0,538.0,246.0,693.0,599.3333333333334,165.90660023037057,106.927,102.056,2.0,10.29,176110.0,170050.66666666666,0.0049287377207427,0.0040547272731899
2025-07,Comunitat Valenciana,1448,Valencia,110.304,102.457,2.7,10.45,1448.0,192698.0,242029.0,0.0075143488775181,0.0059827541327692,7,3,2025,31,-0.4999999999999997,-0.8660254037844388,1045.0,868.0,673.0,336.0,862.0,682.0,186.07256648952847,106.826,102.858,2.3,10.29,175784.0,174297.0,0.0059447958858599,0.00493642505644
2025-08,Comunitat Valenciana,954,Valencia,78.612,102.328,2.7,10.45,954.0,164780.0,211413.0,0.0057895375652385,0.0045124945012842,8,3,2025,32,-0.8660254037844385,-0.5000000000000004,1448.0,1045.0,868.0,403.0,1120.3333333333333,846.3333333333334,297.24793242903024,110.304,102.457,2.7,10.45,192698.0,181530.66666666666,0.0075143488775181,0.006129294161373567
2025-09,Comunitat Valenciana,900,Valencia,107.429,102.691,3.0,10.45,900.0,167938.0,216959.0,0.0053591206278507,0.0041482492083757,9,3,2025,33,-1.0,-1.8369701987210297e-16,954.0,1448.0,1045.0,442.0,1149.0,921.0,262.9087294100369,78.612,102.328,2.7,10.45,164780.0,177754.0,0.0057895375652385,0.006416227442872166
2025-10,Comunitat Valenciana,955,Valencia,112.085,103.28,3.1,9.93,955.0,174371.0,228413.0,0.0054768281422943,0.0041810229715471,10,4,2025,34,-0.8660254037844386,0.5000000000000001,900.0,954.0,1448.0,344.0,1100.6666666666667,981.3333333333334,302.00882989299066,107.429,102.691,3.0,10.45,167938.0,175138.66666666666,0.0053591206278507,0.0062210023568691
2025-11,Comunitat Valenciana,1162,Valencia,106.113,104.433,3.0,9.93,1162.0,161932.0,212916.0,0.0071758515920262,0.0054575513347987,11,4,2025,35,-0.5000000000000004,0.8660254037844384,955.0,900.0,954.0,435.0,936.3333333333334,1028.3333333333333,31.46956201368879,112.085,103.28,3.1,9.93,174371.0,169029.66666666666,0.0054768281422943,0.005541828778461167
2025-12,Comunitat Valenciana,1273,Valencia,95.598,101.989,2.9,9.93,1273.0,168403.0,221197.0,0.0075592477568689,0.0057550509274538,12,4,2025,36,-2.4492935982947064e-16,1.0,1162.0,955.0,900.0,549.0,1005.6666666666666,1077.3333333333333,138.15329649825014,106.113,104.433,3.0,9.93,161932.0,168080.33333333334,0.0071758515920262,0.006003933454057067
