Fecha,CCAA,Provincia,Tipo_Producto,Producto_slug,Consumo_Tm,source_file
2024-05,"Rioja, La","Rioja, La",GASÓLEO B,GasoleoB,2943,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",GASÓLEO C,GasoleoC,799,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2823,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,102,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,4,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-05,"Rioja, La","Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,8,ds_14201_1.csv
2024-06,Andalucía,Almería,BIODIESEL,Biodiesel,136,ds_14201_1.csv
2024-06,Andalucía,Almería,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Almería,FUELÓLEO  BIA,Fueloleo_BIA,108,ds_14201_1.csv
2024-06,Andalucía,Almería,GLP,GLP,1443,ds_14201_1.csv
2024-06,Andalucía,Almería,GASÓLEO A,GasoleoA,32399,ds_14201_1.csv
2024-06,Andalucía,Almería,GASÓLEO B,GasoleoB,5226,ds_14201_1.csv
2024-06,Andalucía,Almería,GASÓLEO C,GasoleoC,120,ds_14201_1.csv
2024-06,Andalucía,Almería,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,6454,ds_14201_1.csv
2024-06,Andalucía,Almería,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,282,ds_14201_1.csv
2024-06,Andalucía,Almería,OTRAS GASOLINAS,OtrasGasolinas,1,ds_14201_1.csv
2024-06,Andalucía,Almería,OTROS FUELÓLEOS,OtrosFueloleos,2091,ds_14201_1.csv
2024-06,Andalucía,Almería,OTROS GASOLEOS,OtrosGasoleos,1751,ds_14201_1.csv
2024-06,Andalucía,Almería,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Almería,QUEROSENO AVIACIÓN,QuerosenoAviacion,1130,ds_14201_1.csv
2024-06,Andalucía,Cádiz,BIODIESEL,Biodiesel,50,ds_14201_1.csv
2024-06,Andalucía,Cádiz,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Cádiz,FUELÓLEO  BIA,Fueloleo_BIA,33380,ds_14201_1.csv
2024-06,Andalucía,Cádiz,GLP,GLP,2659,ds_14201_1.csv
2024-06,Andalucía,Cádiz,GASÓLEO A,GasoleoA,32614,ds_14201_1.csv
2024-06,Andalucía,Cádiz,GASÓLEO B,GasoleoB,6946,ds_14201_1.csv
2024-06,Andalucía,Cádiz,GASÓLEO C,GasoleoC,105,ds_14201_1.csv
2024-06,Andalucía,Cádiz,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,12045,ds_14201_1.csv
2024-06,Andalucía,Cádiz,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,412,ds_14201_1.csv
2024-06,Andalucía,Cádiz,OTRAS GASOLINAS,OtrasGasolinas,52,ds_14201_1.csv
2024-06,Andalucía,Cádiz,OTROS FUELÓLEOS,OtrosFueloleos,219542,ds_14201_1.csv
2024-06,Andalucía,Cádiz,OTROS GASOLEOS,OtrosGasoleos,32278,ds_14201_1.csv
2024-06,Andalucía,Cádiz,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Cádiz,QUEROSENO AVIACIÓN,QuerosenoAviacion,1725,ds_14201_1.csv
2024-06,Andalucía,Córdoba,BIODIESEL,Biodiesel,0,ds_14201_1.csv
2024-06,Andalucía,Córdoba,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Córdoba,FUELÓLEO  BIA,Fueloleo_BIA,25,ds_14201_1.csv
2024-06,Andalucía,Córdoba,GLP,GLP,1337,ds_14201_1.csv
2024-06,Andalucía,Córdoba,GASÓLEO A,GasoleoA,31221,ds_14201_1.csv
2024-06,Andalucía,Córdoba,GASÓLEO B,GasoleoB,9208,ds_14201_1.csv
2024-06,Andalucía,Córdoba,GASÓLEO C,GasoleoC,292,ds_14201_1.csv
2024-06,Andalucía,Córdoba,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5404,ds_14201_1.csv
2024-06,Andalucía,Córdoba,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,133,ds_14201_1.csv
2024-06,Andalucía,Córdoba,OTRAS GASOLINAS,OtrasGasolinas,9,ds_14201_1.csv
2024-06,Andalucía,Córdoba,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Andalucía,Córdoba,OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-06,Andalucía,Córdoba,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Córdoba,QUEROSENO AVIACIÓN,QuerosenoAviacion,109,ds_14201_1.csv
2024-06,Andalucía,Granada,BIODIESEL,Biodiesel,16,ds_14201_1.csv
2024-06,Andalucía,Granada,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Granada,FUELÓLEO  BIA,Fueloleo_BIA,203,ds_14201_1.csv
2024-06,Andalucía,Granada,GLP,GLP,1894,ds_14201_1.csv
2024-06,Andalucía,Granada,GASÓLEO A,GasoleoA,32978,ds_14201_1.csv
2024-06,Andalucía,Granada,GASÓLEO B,GasoleoB,5561,ds_14201_1.csv
2024-06,Andalucía,Granada,GASÓLEO C,GasoleoC,699,ds_14201_1.csv
2024-06,Andalucía,Granada,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8298,ds_14201_1.csv
2024-06,Andalucía,Granada,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,379,ds_14201_1.csv
2024-06,Andalucía,Granada,OTRAS GASOLINAS,OtrasGasolinas,5,ds_14201_1.csv
2024-06,Andalucía,Granada,OTROS FUELÓLEOS,OtrosFueloleos,721,ds_14201_1.csv
2024-06,Andalucía,Granada,OTROS GASOLEOS,OtrosGasoleos,408,ds_14201_1.csv
2024-06,Andalucía,Granada,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Granada,QUEROSENO AVIACIÓN,QuerosenoAviacion,887,ds_14201_1.csv
2024-06,Andalucía,Huelva,BIODIESEL,Biodiesel,0,ds_14201_1.csv
2024-06,Andalucía,Huelva,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Huelva,FUELÓLEO  BIA,Fueloleo_BIA,531,ds_14201_1.csv
2024-06,Andalucía,Huelva,GLP,GLP,1697,ds_14201_1.csv
2024-06,Andalucía,Huelva,GASÓLEO A,GasoleoA,22400,ds_14201_1.csv
2024-06,Andalucía,Huelva,GASÓLEO B,GasoleoB,9412,ds_14201_1.csv
2024-06,Andalucía,Huelva,GASÓLEO C,GasoleoC,90,ds_14201_1.csv
2024-06,Andalucía,Huelva,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5412,ds_14201_1.csv
2024-06,Andalucía,Huelva,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,158,ds_14201_1.csv
2024-06,Andalucía,Huelva,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Andalucía,Huelva,OTROS FUELÓLEOS,OtrosFueloleos,10400,ds_14201_1.csv
2024-06,Andalucía,Huelva,OTROS GASOLEOS,OtrosGasoleos,2503,ds_14201_1.csv
2024-06,Andalucía,Huelva,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Huelva,QUEROSENO AVIACIÓN,QuerosenoAviacion,16,ds_14201_1.csv
2024-06,Andalucía,Jaén,BIODIESEL,Biodiesel,78,ds_14201_1.csv
2024-06,Andalucía,Jaén,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Jaén,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14201_1.csv
2024-06,Andalucía,Jaén,GLP,GLP,1223,ds_14201_1.csv
2024-06,Andalucía,Jaén,GASÓLEO A,GasoleoA,28472,ds_14201_1.csv
2024-06,Andalucía,Jaén,GASÓLEO B,GasoleoB,4426,ds_14201_1.csv
2024-06,Andalucía,Jaén,GASÓLEO C,GasoleoC,291,ds_14201_1.csv
2024-06,Andalucía,Jaén,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,4363,ds_14201_1.csv
2024-06,Andalucía,Jaén,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,127,ds_14201_1.csv
2024-06,Andalucía,Jaén,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Andalucía,Jaén,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Andalucía,Jaén,OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-06,Andalucía,Jaén,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Jaén,QUEROSENO AVIACIÓN,QuerosenoAviacion,26,ds_14201_1.csv
2024-06,Andalucía,Málaga,BIODIESEL,Biodiesel,108,ds_14201_1.csv
2024-06,Andalucía,Málaga,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Málaga,FUELÓLEO  BIA,Fueloleo_BIA,25,ds_14201_1.csv
2024-06,Andalucía,Málaga,GLP,GLP,3637,ds_14201_1.csv
2024-06,Andalucía,Málaga,GASÓLEO A,GasoleoA,47567,ds_14201_1.csv
2024-06,Andalucía,Málaga,GASÓLEO B,GasoleoB,4350,ds_14201_1.csv
2024-06,Andalucía,Málaga,GASÓLEO C,GasoleoC,256,ds_14201_1.csv
2024-06,Andalucía,Málaga,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,20507,ds_14201_1.csv
2024-06,Andalucía,Málaga,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1218,ds_14201_1.csv
2024-06,Andalucía,Málaga,OTRAS GASOLINAS,OtrasGasolinas,26,ds_14201_1.csv
2024-06,Andalucía,Málaga,OTROS FUELÓLEOS,OtrosFueloleos,581,ds_14201_1.csv
2024-06,Andalucía,Málaga,OTROS GASOLEOS,OtrosGasoleos,1094,ds_14201_1.csv
2024-06,Andalucía,Málaga,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Málaga,QUEROSENO AVIACIÓN,QuerosenoAviacion,47969,ds_14201_1.csv
2024-06,Andalucía,Sevilla,BIODIESEL,Biodiesel,26,ds_14201_1.csv
2024-06,Andalucía,Sevilla,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Andalucía,Sevilla,FUELÓLEO  BIA,Fueloleo_BIA,441,ds_14201_1.csv
2024-06,Andalucía,Sevilla,GLP,GLP,3021,ds_14201_1.csv
2024-06,Andalucía,Sevilla,GASÓLEO A,GasoleoA,57162,ds_14201_1.csv
2024-06,Andalucía,Sevilla,GASÓLEO B,GasoleoB,9767,ds_14201_1.csv
2024-06,Andalucía,Sevilla,GASÓLEO C,GasoleoC,409,ds_14201_1.csv
2024-06,Andalucía,Sevilla,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,16397,ds_14201_1.csv
2024-06,Andalucía,Sevilla,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,365,ds_14201_1.csv
2024-06,Andalucía,Sevilla,OTRAS GASOLINAS,OtrasGasolinas,67,ds_14201_1.csv
2024-06,Andalucía,Sevilla,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Andalucía,Sevilla,OTROS GASOLEOS,OtrosGasoleos,721,ds_14201_1.csv
2024-06,Andalucía,Sevilla,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Andalucía,Sevilla,QUEROSENO AVIACIÓN,QuerosenoAviacion,12555,ds_14201_1.csv
2024-06,Aragón,Huesca,BIODIESEL,Biodiesel,3,ds_14201_1.csv
2024-06,Aragón,Huesca,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Aragón,Huesca,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14201_1.csv
2024-06,Aragón,Huesca,GLP,GLP,725,ds_14201_1.csv
2024-06,Aragón,Huesca,GASÓLEO A,GasoleoA,14628,ds_14201_1.csv
2024-06,Aragón,Huesca,GASÓLEO B,GasoleoB,7452,ds_14201_1.csv
2024-06,Aragón,Huesca,GASÓLEO C,GasoleoC,374,ds_14201_1.csv
2024-06,Aragón,Huesca,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3341,ds_14201_1.csv
2024-06,Aragón,Huesca,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,211,ds_14201_1.csv
2024-06,Aragón,Huesca,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Aragón,Huesca,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Aragón,Huesca,OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-06,Aragón,Huesca,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Aragón,Huesca,QUEROSENO AVIACIÓN,QuerosenoAviacion,28,ds_14201_1.csv
2024-06,Aragón,Teruel,BIODIESEL,Biodiesel,5,ds_14201_1.csv
2024-06,Aragón,Teruel,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Aragón,Teruel,FUELÓLEO  BIA,Fueloleo_BIA,154,ds_14201_1.csv
2024-06,Aragón,Teruel,GLP,GLP,322,ds_14201_1.csv
2024-06,Aragón,Teruel,GASÓLEO A,GasoleoA,8531,ds_14201_1.csv
2024-06,Aragón,Teruel,GASÓLEO B,GasoleoB,3931,ds_14201_1.csv
2024-06,Aragón,Teruel,GASÓLEO C,GasoleoC,463,ds_14201_1.csv
2024-06,Aragón,Teruel,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1732,ds_14201_1.csv
2024-06,Aragón,Teruel,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,72,ds_14201_1.csv
2024-06,Aragón,Teruel,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Aragón,Teruel,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Aragón,Teruel,OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-06,Aragón,Teruel,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Aragón,Teruel,QUEROSENO AVIACIÓN,QuerosenoAviacion,212,ds_14201_1.csv
2024-06,Aragón,Zaragoza,BIODIESEL,Biodiesel,504,ds_14201_1.csv
2024-06,Aragón,Zaragoza,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Aragón,Zaragoza,FUELÓLEO  BIA,Fueloleo_BIA,6,ds_14201_1.csv
2024-06,Aragón,Zaragoza,GLP,GLP,1102,ds_14201_1.csv
2024-06,Aragón,Zaragoza,GASÓLEO A,GasoleoA,42515,ds_14201_1.csv
2024-06,Aragón,Zaragoza,GASÓLEO B,GasoleoB,10311,ds_14201_1.csv
2024-06,Aragón,Zaragoza,GASÓLEO C,GasoleoC,1366,ds_14201_1.csv
2024-06,Aragón,Zaragoza,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,9285,ds_14201_1.csv
2024-06,Aragón,Zaragoza,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,361,ds_14201_1.csv
2024-06,Aragón,Zaragoza,OTRAS GASOLINAS,OtrasGasolinas,3,ds_14201_1.csv
2024-06,Aragón,Zaragoza,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Aragón,Zaragoza,OTROS GASOLEOS,OtrosGasoleos,17,ds_14201_1.csv
2024-06,Aragón,Zaragoza,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Aragón,Zaragoza,QUEROSENO AVIACIÓN,QuerosenoAviacion,6330,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,BIODIESEL,Biodiesel,29,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,FUELÓLEO  BIA,Fueloleo_BIA,1165,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,GLP,GLP,1592,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,GASÓLEO A,GasoleoA,29828,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,GASÓLEO B,GasoleoB,5648,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,GASÓLEO C,GasoleoC,1322,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8755,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,511,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,OTRAS GASOLINAS,OtrasGasolinas,2,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,OTROS FUELÓLEOS,OtrosFueloleos,300,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,OTROS GASOLEOS,OtrosGasoleos,3352,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,"Asturias, Principado de",Asturias,QUEROSENO AVIACIÓN,QuerosenoAviacion,1514,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",BIODIESEL,Biodiesel,3,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",GLP,GLP,3854,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",GASÓLEO A,GasoleoA,33641,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",GASÓLEO B,GasoleoB,3142,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",GASÓLEO C,GasoleoC,11079,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,26008,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1069,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,34,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,7430,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,"Balears, Illes","Balears, Illes",QUEROSENO AVIACIÓN,QuerosenoAviacion,88067,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",BIODIESEL,Biodiesel,0,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",FUELÓLEO  BIA,Fueloleo_BIA,102756,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",GLP,GLP,2737,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",GASÓLEO A,GasoleoA,30524,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",GASÓLEO B,GasoleoB,0,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",GASÓLEO C,GasoleoC,0,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,17485,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3225,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",OTRAS GASOLINAS,OtrasGasolinas,1,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",OTROS FUELÓLEOS,OtrosFueloleos,54398,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",OTROS GASOLEOS,OtrosGasoleos,78267,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Canarias,"Palmas, Las",QUEROSENO AVIACIÓN,QuerosenoAviacion,40625,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,BIODIESEL,Biodiesel,0,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,FUELÓLEO  BIA,Fueloleo_BIA,21411,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,GLP,GLP,3250,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,GASÓLEO A,GasoleoA,25936,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,GASÓLEO B,GasoleoB,0,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,GASÓLEO C,GasoleoC,0,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,16595,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,4640,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,OTROS FUELÓLEOS,OtrosFueloleos,27802,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,OTROS GASOLEOS,OtrosGasoleos,45216,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Canarias,Santa Cruz de Tenerife,QUEROSENO AVIACIÓN,QuerosenoAviacion,41301,ds_14201_1.csv
2024-06,Cantabria,Cantabria,BIODIESEL,Biodiesel,299,ds_14201_1.csv
2024-06,Cantabria,Cantabria,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Cantabria,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,284,ds_14201_1.csv
2024-06,Cantabria,Cantabria,GLP,GLP,939,ds_14201_1.csv
2024-06,Cantabria,Cantabria,GASÓLEO A,GasoleoA,22211,ds_14201_1.csv
2024-06,Cantabria,Cantabria,GASÓLEO B,GasoleoB,3772,ds_14201_1.csv
2024-06,Cantabria,Cantabria,GASÓLEO C,GasoleoC,134,ds_14201_1.csv
2024-06,Cantabria,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,6601,ds_14201_1.csv
2024-06,Cantabria,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,293,ds_14201_1.csv
2024-06,Cantabria,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,1,ds_14201_1.csv
2024-06,Cantabria,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Cantabria,Cantabria,OTROS GASOLEOS,OtrosGasoleos,997,ds_14201_1.csv
2024-06,Cantabria,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Cantabria,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,893,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,BIODIESEL,Biodiesel,56,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,FUELÓLEO  BIA,Fueloleo_BIA,51,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,GLP,GLP,536,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,GASÓLEO A,GasoleoA,17475,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,GASÓLEO B,GasoleoB,6276,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,GASÓLEO C,GasoleoC,335,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3657,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,152,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Albacete,QUEROSENO AVIACIÓN,QuerosenoAviacion,50,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,BIODIESEL,Biodiesel,72,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,FUELÓLEO  BIA,Fueloleo_BIA,51,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,GLP,GLP,675,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,GASÓLEO A,GasoleoA,24328,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,GASÓLEO B,GasoleoB,8613,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,GASÓLEO C,GasoleoC,324,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,4015,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,123,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,OTROS GASOLEOS,OtrosGasoleos,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Ciudad Real,QUEROSENO AVIACIÓN,QuerosenoAviacion,10,ds_14201_1.csv
2024-06,Castilla - La Mancha,Cuenca,BIODIESEL,Biodiesel,30,ds_14201_1.csv
2024-06,Castilla - La Mancha,Cuenca,BIOETANOL,Bioetanol,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Cuenca,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14201_1.csv
2024-06,Castilla - La Mancha,Cuenca,GLP,GLP,376,ds_14201_1.csv
2024-06,Castilla - La Mancha,Cuenca,GASÓLEO A,GasoleoA,15105,ds_14201_1.csv
