Fecha,CCAA,CNMC_Biodiesel_Tm,GasoleoA_Tm,DieselPool_Tm,Biodiesel_GasoleoA_Ratio,Biodiesel_DieselPool_Share
2025-09,Cantabria,547.0,25188.0,30546.0,0.021716690487533746,0.017907418319910953
2025-09,Castilla - La Mancha,1932.0,105004.0,146090.0,0.018399299074320977,0.013224724484906565
2025-09,Castilla y León,1113.0,146888.0,196154.0,0.007577201677468548,0.005674113196773963
2025-09,Cataluña,2503.0,287783.0,367185.0,0.008697525566138375,0.006816727262823917
2025-09,Ceuta,0.0,990.0,11910.0,0.0,0.0
2025-09,Comunitat Valenciana,900.0,167938.0,216959.0,0.005359120627850754,0.004148249208375776
2025-09,ESPAÑA,18836.0,1802901.0,2464031.0,0.010447606385486502,0.0076443843441904745
2025-09,Extremadura,540.0,57540.0,70092.0,0.009384775808133473,0.007704160246533128
2025-09,Galicia,414.0,114860.0,164045.0,0.0036043879505484938,0.0025236977658569296
2025-09,"Madrid, Comunidad de",2821.0,147429.0,165908.0,0.019134634298543705,0.017003399474407502
2025-09,Melilla,0.0,1126.0,1126.0,0.0,0.0
2025-09,"Murcia, Región de",1745.0,74755.0,90704.0,0.023342920206006288,0.019238401834538718
2025-09,"Navarra, Comunidad Foral de",578.0,51218.0,59407.0,0.011285095083759616,0.009729493157372027
2025-09,País Vasco,1348.0,133287.0,150900.0,0.010113514446270079,0.008933068257123923
2025-09,"Rioja, La",136.0,13401.0,17323.0,0.0101484963808671,0.007850834151128557
2025-10,Andalucía,1637.0,309630.0,412610.0,0.00528695539837871,0.0039674268679867185
2025-10,Aragón,1867.0,72072.0,105830.0,0.025904650904650904,0.017641500519701408
2025-10,"Asturias, Principado de",339.0,35153.0,47488.0,0.009643558160043239,0.007138645552560647
2025-10,"Balears, Illes",0.0,29509.0,47767.0,0.0,0.0
2025-10,Canarias,581.0,57103.0,200591.0,0.010174596781254925,0.00289644101679537
2025-10,Cantabria,530.0,25694.0,31653.0,0.020627383825017515,0.01674406849271791
2025-10,Castilla - La Mancha,1913.0,113641.0,163866.0,0.016833713184502073,0.011674172799726606
2025-10,Castilla y León,1199.0,149309.0,212941.0,0.008030326370145136,0.005630667649724572
2025-10,Cataluña,3470.0,310778.0,406085.0,0.011165526517321046,0.00854500904982947
2025-10,Ceuta,0.0,922.0,1671.0,0.0,0.0
2025-10,Comunitat Valenciana,955.0,174371.0,228413.0,0.0054768281422943035,0.004181022971547154
2025-10,ESPAÑA,20133.0,1920834.0,2649460.0,0.010481384648543288,0.007598906947076008
2025-10,Extremadura,371.0,61908.0,77106.0,0.005992763455450022,0.004811558114802998
2025-10,Galicia,619.0,118728.0,173166.0,0.005213597466478,0.0035746047145513555
2025-10,"Madrid, Comunidad de",2617.0,157863.0,183515.0,0.016577665444087595,0.01426041467999891
2025-10,Melilla,0.0,1055.0,1055.0,0.0,0.0
2025-10,"Murcia, Región de",1761.0,80682.0,97651.0,0.021826429686919016,0.018033609486846014
2025-10,"Navarra, Comunidad Foral de",556.0,57123.0,67848.0,0.009733382350366752,0.008194788350430374
2025-10,País Vasco,1576.0,149728.0,169668.0,0.010525753366103868,0.00928872857580687
2025-10,"Rioja, La",142.0,15565.0,20536.0,0.009123032444587216,0.00691468640436307
2025-11,Andalucía,1565.0,276182.0,386510.0,0.005666553214909009,0.004049054358231352
2025-11,Aragón,1658.0,64629.0,100677.0,0.02565411812034845,0.016468508199489456
2025-11,"Asturias, Principado de",377.0,29885.0,42262.0,0.012615024259662037,0.008920543277648952
2025-11,"Balears, Illes",0.0,22065.0,41582.0,0.0,0.0
2025-11,Canarias,585.0,51309.0,191416.0,0.011401508507279424,0.0030561708530112424
2025-11,Cantabria,431.0,22754.0,28323.0,0.018941724531950425,0.015217314550012358
2025-11,Castilla - La Mancha,2009.0,101160.0,161521.0,0.019859628311585605,0.012438011156444054
2025-11,Castilla y León,1363.0,133444.0,206699.0,0.010214022361440004,0.00659412962810657
2025-11,Cataluña,3081.0,290583.0,383605.0,0.010602822601459824,0.00803169927399278
2025-11,Ceuta,0.0,858.0,1809.0,0.0,0.0
2025-11,Comunitat Valenciana,1162.0,161932.0,212916.0,0.007175851592026283,0.0054575513347987
2025-11,ESPAÑA,20228.0,1730844.0,2484156.0,0.011686784019819233,0.008142805846331713
2025-11,Extremadura,341.0,54186.0,69091.0,0.006293138449045879,0.0049355198216844455
2025-11,Galicia,733.0,103023.0,151124.0,0.007114916086699087,0.004850321590217305
2025-11,"Madrid, Comunidad de",3118.0,143168.0,177130.0,0.021778609745194456,0.01760289053237735
2025-11,Melilla,0.0,964.0,964.0,0.0,0.0
2025-11,"Murcia, Región de",1680.0,74154.0,91140.0,0.02265555465652561,0.018433179723502304
2025-11,"Navarra, Comunidad Foral de",541.0,52132.0,61724.0,0.010377503260952966,0.008764824055472749
2025-11,País Vasco,1441.0,135509.0,157208.0,0.01063398003084666,0.009166200193374384
2025-11,"Rioja, La",143.0,12907.0,18455.0,0.01107925931664988,0.007748577621240856
2025-12,Andalucía,1911.0,298437.0,411046.0,0.006403361513485258,0.004649114697625083
2025-12,Aragón,2130.0,66402.0,109310.0,0.032077347067859405,0.019485865886012258
2025-12,"Asturias, Principado de",412.0,32054.0,46926.0,0.012853310039308667,0.008779780931679667
2025-12,"Balears, Illes",0.0,22167.0,38647.0,0.0,0.0
2025-12,Canarias,757.0,54686.0,206149.0,0.013842665398822368,0.003672101247156183
2025-12,Cantabria,549.0,24489.0,31698.0,0.022418228592429253,0.017319704713231118
2025-12,Castilla - La Mancha,2088.0,107595.0,180757.0,0.019406106231702216,0.011551419862024707
2025-12,Castilla y León,1417.0,140425.0,231044.0,0.010090795798468933,0.006133030937830024
2025-12,Cataluña,3362.0,309897.0,411257.0,0.01084876588027635,0.008174936839980839
2025-12,Ceuta,0.0,989.0,1259.0,0.0,0.0
2025-12,Comunitat Valenciana,1273.0,168403.0,221197.0,0.00755924775686894,0.0057550509274538085
2025-12,ESPAÑA,22632.0,1819307.0,2678108.0,0.012439901566915315,0.008450742091058314
2025-12,Extremadura,416.0,58227.0,73082.0,0.007144451886581827,0.005692236118332831
2025-12,Galicia,1050.0,112983.0,181310.0,0.009293433525397627,0.00579118636589267
2025-12,"Madrid, Comunidad de",2975.0,150534.0,200896.0,0.01976297713473368,0.014808657215673782
2025-12,Melilla,0.0,1244.0,1244.0,0.0,0.0
2025-12,"Murcia, Región de",1955.0,79347.0,98221.0,0.024638612675967585,0.019904093829221856
2025-12,"Navarra, Comunidad Foral de",645.0,51482.0,62704.0,0.012528650790567577,0.010286425108446032
2025-12,País Vasco,1515.0,126600.0,150467.0,0.011966824644549763,0.010068652927219921
2025-12,"Rioja, La",177.0,13346.0,20894.0,0.013262400719316648,0.008471331482722312
2026-01,Andalucía,1592.0,265554.0,359946.0,0.00599501419673588,0.004422885655070483
2026-01,Aragón,1764.0,60477.0,100905.0,0.029168113497693337,0.01748178980228928
2026-01,"Asturias, Principado de",417.0,28806.0,45368.0,0.014476150801916268,0.009191500617175101
2026-01,"Balears, Illes",0.0,19807.0,40780.0,0.0,0.0
2026-01,Canarias,648.0,51364.0,204645.0,0.012615839887859201,0.0031664589899582205
2026-01,Cantabria,348.0,21693.0,29173.0,0.016042041211450697,0.011928838309395675
2026-01,Castilla - La Mancha,1674.0,94924.0,169502.0,0.017635160760187098,0.009875989663838776
2026-01,Castilla y León,1264.0,125544.0,210784.0,0.010068183266424521,0.005996660088052224
2026-01,Cataluña,3036.0,274444.0,371840.0,0.011062366092900556,0.008164802065404476
2026-01,Ceuta,0.0,796.0,1672.0,0.0,0.0
2026-01,Comunitat Valenciana,1110.0,153485.0,204695.0,0.007231977066162817,0.005422702068931825
2026-01,ESPAÑA,18914.0,1648389.0,2484586.0,0.01147423332720614,0.007612535851043192
2026-01,Extremadura,373.0,54973.0,68352.0,0.00678514907318138,0.005457045880149813
2026-01,Galicia,841.0,100030.0,165527.0,0.008407477756672999,0.005080742114579494
2026-01,"Madrid, Comunidad de",2513.0,136651.0,188617.0,0.018389912990025684,0.01332329535513766
2026-01,Melilla,0.0,939.0,939.0,0.0,0.0
2026-01,"Murcia, Región de",1494.0,71731.0,89494.0,0.020827815031158076,0.01669385657139026
2026-01,"Navarra, Comunidad Foral de",426.0,49453.0,60413.0,0.00861423978322852,0.007051462433582176
2026-01,País Vasco,1301.0,125917.0,152588.0,0.0103322029590921,0.008526227488400137
2026-01,"Rioja, La",113.0,11801.0,19346.0,0.009575459706804509,0.005841000723663807
2026-02,Andalucía,1595.0,258243.0,346475.0,0.006176353279662953,0.004603506746518508
2026-02,Aragón,1862.0,62738.0,96118.0,0.029678982434887948,0.0193720218897605
2026-02,"Asturias, Principado de",342.0,28504.0,42207.0,0.011998316025820938,0.008102921316369322
2026-02,"Balears, Illes",93.0,21937.0,35774.0,0.004239412864110863,0.0025996533795493936
2026-02,Canarias,555.0,48871.0,186987.0,0.01135642814757218,0.0029681207784498388
2026-02,Cantabria,401.0,21313.0,28031.0,0.018814807863745134,0.014305590239377832
2026-02,Castilla - La Mancha,1654.0,95839.0,150283.0,0.017258109955237428,0.011005902197853383
2026-02,Castilla y León,1315.0,125576.0,194780.0,0.010471746193540167,0.006751206489372626
2026-02,Cataluña,2721.0,277221.0,365072.0,0.00981527373467378,0.007453324275759302
2026-02,Ceuta,0.0,791.0,2256.0,0.0,0.0
2026-02,Comunitat Valenciana,1168.0,156514.0,201151.0,0.007462591205898514,0.005806583114177906
2026-02,ESPAÑA,18905.0,1655321.0,2372203.0,0.011420745583485017,0.007969385419375998
2026-02,Extremadura,341.0,51879.0,62656.0,0.006572987143160045,0.005442415730337079
2026-02,Galicia,880.0,98479.0,152836.0,0.00893591527127611,0.005757805752571384
2026-02,"Madrid, Comunidad de",2550.0,136156.0,179215.0,0.01872851728899204,0.014228719694222024
2026-02,Melilla,0.0,933.0,933.0,0.0,0.0
2026-02,"Murcia, Región de",1562.0,71532.0,89310.0,0.021836380920427223,0.017489642817153733
2026-02,"Navarra, Comunidad Foral de",474.0,51652.0,60999.0,0.009176798575079378,0.0077706191904785326
2026-02,País Vasco,1238.0,134514.0,157860.0,0.009203502981102339,0.007842391992905106
2026-02,"Rioja, La",154.0,12629.0,19260.0,0.012194156306912661,0.007995846313603323
