Target,Model,Scenario,Fecha,Forecast,Selected_Model_Uses_Scenario_Inputs
Valencia,Ridge,Neutral,2027-10,3269016.4,False
Valencia,Ridge,Neutral,2027-11,3269016.4,False
Valencia,Ridge,Neutral,2027-12,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-01,113716.7,False
Valencia,Ridge,Macro_Downturn,2026-02,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-03,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-04,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-05,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-06,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-07,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-08,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-09,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-10,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-11,3269016.4,False
Valencia,Ridge,Macro_Downturn,2026-12,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-01,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-02,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-03,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-04,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-05,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-06,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-07,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-08,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-09,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-10,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-11,3269016.4,False
Valencia,Ridge,Macro_Downturn,2027-12,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-01,4912.9,False
Valencia,Ridge,Mandate_Delayed,2026-02,448820.0,False
Valencia,Ridge,Mandate_Delayed,2026-03,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-04,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-05,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-06,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-07,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-08,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-09,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-10,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-11,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2026-12,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-01,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-02,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-03,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-04,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-05,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-06,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-07,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-08,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-09,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-10,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-11,3269016.4,False
Valencia,Ridge,Mandate_Delayed,2027-12,3269016.4,False
Valencia,Random Forest,Neutral,2026-01,1033.9,False
Valencia,Random Forest,Neutral,2026-02,1027.2,False
Valencia,Random Forest,Neutral,2026-03,1027.2,False
Valencia,Random Forest,Neutral,2026-04,1027.2,False
Valencia,Random Forest,Neutral,2026-05,1029.3,False
Valencia,Random Forest,Neutral,2026-06,1047.6,False
Valencia,Random Forest,Neutral,2026-07,1047.6,False
Valencia,Random Forest,Neutral,2026-08,1043.9,False
Valencia,Random Forest,Neutral,2026-09,1036.2,False
Valencia,Random Forest,Neutral,2026-10,1036.9,False
Valencia,Random Forest,Neutral,2026-11,1049.0,False
Valencia,Random Forest,Neutral,2026-12,1036.8,False
Valencia,Random Forest,Neutral,2027-01,1033.9,False
Valencia,Random Forest,Neutral,2027-02,1027.2,False
Valencia,Random Forest,Neutral,2027-03,1027.2,False
Valencia,Random Forest,Neutral,2027-04,1027.2,False
Valencia,Random Forest,Neutral,2027-05,1029.3,False
Valencia,Random Forest,Neutral,2027-06,1047.6,False
Valencia,Random Forest,Neutral,2027-07,1047.6,False
Valencia,Random Forest,Neutral,2027-08,1043.9,False
Valencia,Random Forest,Neutral,2027-09,1036.2,False
Valencia,Random Forest,Neutral,2027-10,1036.9,False
Valencia,Random Forest,Neutral,2027-11,1049.0,False
Valencia,Random Forest,Neutral,2027-12,1036.8,False
Valencia,Random Forest,Macro_Downturn,2026-01,755.7,False
Valencia,Random Forest,Macro_Downturn,2026-02,737.3,False
Valencia,Random Forest,Macro_Downturn,2026-03,737.3,False
Valencia,Random Forest,Macro_Downturn,2026-04,735.1,False
Valencia,Random Forest,Macro_Downturn,2026-05,734.7,False
Valencia,Random Forest,Macro_Downturn,2026-06,742.5,False
Valencia,Random Forest,Macro_Downturn,2026-07,735.6,False
Valencia,Random Forest,Macro_Downturn,2026-08,728.2,False
Valencia,Random Forest,Macro_Downturn,2026-09,733.6,False
Valencia,Random Forest,Macro_Downturn,2026-10,734.1,False
Valencia,Random Forest,Macro_Downturn,2026-11,736.6,False
Valencia,Random Forest,Macro_Downturn,2026-12,735.1,False
Valencia,Random Forest,Macro_Downturn,2027-01,739.9,False
Valencia,Random Forest,Macro_Downturn,2027-02,736.3,False
Valencia,Random Forest,Macro_Downturn,2027-03,736.3,False
Valencia,Random Forest,Macro_Downturn,2027-04,735.1,False
Valencia,Random Forest,Macro_Downturn,2027-05,734.7,False
Valencia,Random Forest,Macro_Downturn,2027-06,742.5,False
Valencia,Random Forest,Macro_Downturn,2027-07,735.6,False
Valencia,Random Forest,Macro_Downturn,2027-08,728.2,False
Valencia,Random Forest,Macro_Downturn,2027-09,733.6,False
Valencia,Random Forest,Macro_Downturn,2027-10,734.1,False
Valencia,Random Forest,Macro_Downturn,2027-11,736.6,False
Valencia,Random Forest,Macro_Downturn,2027-12,735.1,False
Valencia,Random Forest,Mandate_Delayed,2026-01,1033.9,False
Valencia,Random Forest,Mandate_Delayed,2026-02,1027.2,False
Valencia,Random Forest,Mandate_Delayed,2026-03,1027.2,False
Valencia,Random Forest,Mandate_Delayed,2026-04,1027.2,False
Valencia,Random Forest,Mandate_Delayed,2026-05,1029.3,False
Valencia,Random Forest,Mandate_Delayed,2026-06,1047.6,False
Valencia,Random Forest,Mandate_Delayed,2026-07,1047.6,False
Valencia,Random Forest,Mandate_Delayed,2026-08,1043.9,False
Valencia,Random Forest,Mandate_Delayed,2026-09,1036.2,False
Valencia,Random Forest,Mandate_Delayed,2026-10,1036.9,False
Valencia,Random Forest,Mandate_Delayed,2026-11,1049.0,False
Valencia,Random Forest,Mandate_Delayed,2026-12,1036.8,False
Valencia,Random Forest,Mandate_Delayed,2027-01,1033.9,False
Valencia,Random Forest,Mandate_Delayed,2027-02,1027.2,False
Valencia,Random Forest,Mandate_Delayed,2027-03,1027.2,False
Valencia,Random Forest,Mandate_Delayed,2027-04,1027.2,False
Valencia,Random Forest,Mandate_Delayed,2027-05,1029.3,False
Valencia,Random Forest,Mandate_Delayed,2027-06,1047.6,False
Valencia,Random Forest,Mandate_Delayed,2027-07,1047.6,False
Valencia,Random Forest,Mandate_Delayed,2027-08,1043.9,False
Valencia,Random Forest,Mandate_Delayed,2027-09,1036.2,False
Valencia,Random Forest,Mandate_Delayed,2027-10,1036.9,False
Valencia,Random Forest,Mandate_Delayed,2027-11,1049.0,False
Valencia,Random Forest,Mandate_Delayed,2027-12,1036.8,False
Valencia,XGBoost,Neutral,2026-01,921.1,False
Valencia,XGBoost,Neutral,2026-02,928.6,False
Valencia,XGBoost,Neutral,2026-03,914.3,False
Valencia,XGBoost,Neutral,2026-04,890.1,False
Valencia,XGBoost,Neutral,2026-05,915.0,False
Valencia,XGBoost,Neutral,2026-06,950.0,False
Valencia,XGBoost,Neutral,2026-07,947.5,False
Valencia,XGBoost,Neutral,2026-08,915.3,False
Valencia,XGBoost,Neutral,2026-09,895.0,False
Valencia,XGBoost,Neutral,2026-10,895.0,False
Valencia,XGBoost,Neutral,2026-11,966.5,False
Valencia,XGBoost,Neutral,2026-12,914.8,False
Valencia,XGBoost,Neutral,2027-01,921.1,False
Valencia,XGBoost,Neutral,2027-02,928.6,False
Valencia,XGBoost,Neutral,2027-03,914.3,False
Valencia,XGBoost,Neutral,2027-04,890.1,False
Valencia,XGBoost,Neutral,2027-05,915.0,False
Valencia,XGBoost,Neutral,2027-06,950.0,False
Valencia,XGBoost,Neutral,2027-07,947.5,False
Valencia,XGBoost,Neutral,2027-08,915.3,False
Valencia,XGBoost,Neutral,2027-09,895.0,False
Valencia,XGBoost,Neutral,2027-10,895.0,False
Valencia,XGBoost,Neutral,2027-11,966.5,False
Valencia,XGBoost,Neutral,2027-12,914.8,False
Valencia,XGBoost,Macro_Downturn,2026-01,968.0,False
Valencia,XGBoost,Macro_Downturn,2026-02,978.6,False
Valencia,XGBoost,Macro_Downturn,2026-03,960.8,False
Valencia,XGBoost,Macro_Downturn,2026-04,930.0,False
Valencia,XGBoost,Macro_Downturn,2026-05,954.2,False
Valencia,XGBoost,Macro_Downturn,2026-06,983.2,False
Valencia,XGBoost,Macro_Downturn,2026-07,980.6,False
Valencia,XGBoost,Macro_Downturn,2026-08,954.5,False
Valencia,XGBoost,Macro_Downturn,2026-09,933.3,False
Valencia,XGBoost,Macro_Downturn,2026-10,933.3,False
Valencia,XGBoost,Macro_Downturn,2026-11,1011.0,False
Valencia,XGBoost,Macro_Downturn,2026-12,950.3,False
Valencia,XGBoost,Macro_Downturn,2027-01,968.0,False
Valencia,XGBoost,Macro_Downturn,2027-02,978.6,False
Valencia,XGBoost,Macro_Downturn,2027-03,960.8,False
Valencia,XGBoost,Macro_Downturn,2027-04,930.0,False
Valencia,XGBoost,Macro_Downturn,2027-05,954.2,False
Valencia,XGBoost,Macro_Downturn,2027-06,983.2,False
Valencia,XGBoost,Macro_Downturn,2027-07,980.6,False
Valencia,XGBoost,Macro_Downturn,2027-08,954.5,False
Valencia,XGBoost,Macro_Downturn,2027-09,933.3,False
Valencia,XGBoost,Macro_Downturn,2027-10,933.3,False
Valencia,XGBoost,Macro_Downturn,2027-11,1011.0,False
Valencia,XGBoost,Macro_Downturn,2027-12,950.3,False
Valencia,XGBoost,Mandate_Delayed,2026-01,921.1,False
Valencia,XGBoost,Mandate_Delayed,2026-02,928.6,False
Valencia,XGBoost,Mandate_Delayed,2026-03,914.3,False
Valencia,XGBoost,Mandate_Delayed,2026-04,890.1,False
Valencia,XGBoost,Mandate_Delayed,2026-05,915.0,False
Valencia,XGBoost,Mandate_Delayed,2026-06,950.0,False
Valencia,XGBoost,Mandate_Delayed,2026-07,947.5,False
Valencia,XGBoost,Mandate_Delayed,2026-08,915.3,False
Valencia,XGBoost,Mandate_Delayed,2026-09,895.0,False
Valencia,XGBoost,Mandate_Delayed,2026-10,895.0,False
Valencia,XGBoost,Mandate_Delayed,2026-11,966.5,False
Valencia,XGBoost,Mandate_Delayed,2026-12,914.8,False
Valencia,XGBoost,Mandate_Delayed,2027-01,921.1,False
Valencia,XGBoost,Mandate_Delayed,2027-02,928.6,False
Valencia,XGBoost,Mandate_Delayed,2027-03,914.3,False
Valencia,XGBoost,Mandate_Delayed,2027-04,890.1,False
Valencia,XGBoost,Mandate_Delayed,2027-05,915.0,False
Valencia,XGBoost,Mandate_Delayed,2027-06,950.0,False
Valencia,XGBoost,Mandate_Delayed,2027-07,947.5,False
Valencia,XGBoost,Mandate_Delayed,2027-08,915.3,False
Valencia,XGBoost,Mandate_Delayed,2027-09,895.0,False
Valencia,XGBoost,Mandate_Delayed,2027-10,895.0,False
Valencia,XGBoost,Mandate_Delayed,2027-11,966.5,False
Valencia,XGBoost,Mandate_Delayed,2027-12,914.8,False
