Fecha_Date,Fecha,Anyo,Mes,Trimestre,Target,Model,Type,Valor,Selected_Model,Is_Selected_Model
2026-11-01,2026-11,2026,11,4,Madrid,Diesel Share,Forecast,18897.6,Logistic,False
2026-12-01,2026-12,2026,12,4,Madrid,Diesel Share,Forecast,7382.2,Logistic,False
2027-01-01,2027-01,2027,1,1,Madrid,Diesel Share,Forecast,40752.3,Logistic,False
2027-02-01,2027-02,2027,2,1,Madrid,Diesel Share,Forecast,39587.4,Logistic,False
2027-03-01,2027-03,2027,3,1,Madrid,Diesel Share,Forecast,16935.7,Logistic,False
2027-04-01,2027-04,2027,4,2,Madrid,Diesel Share,Forecast,7903.7,Logistic,False
2027-05-01,2027-05,2027,5,2,Madrid,Diesel Share,Forecast,45116.1,Logistic,False
2027-06-01,2027-06,2027,6,2,Madrid,Diesel Share,Forecast,46326.0,Logistic,False
2027-07-01,2027-07,2027,7,3,Madrid,Diesel Share,Forecast,13358.7,Logistic,False
2027-08-01,2027-08,2027,8,3,Madrid,Diesel Share,Forecast,16821.4,Logistic,False
2027-09-01,2027-09,2027,9,3,Madrid,Diesel Share,Forecast,44228.7,Logistic,False
2027-10-01,2027-10,2027,10,4,Madrid,Diesel Share,Forecast,47358.9,Logistic,False
2027-11-01,2027-11,2027,11,4,Madrid,Diesel Share,Forecast,11071.7,Logistic,False
2027-12-01,2027-12,2027,12,4,Madrid,Diesel Share,Forecast,38270.1,Logistic,False
2026-01-01,2026-01,2026,1,1,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,SARIMA,Forecast,3460.0,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Cataluña,SARIMAX,Forecast,3345.5,SARIMAX,True
2026-02-01,2026-02,2026,2,1,Cataluña,SARIMAX,Forecast,3492.1,SARIMAX,True
2026-03-01,2026-03,2026,3,1,Cataluña,SARIMAX,Forecast,3228.4,SARIMAX,True
2026-04-01,2026-04,2026,4,2,Cataluña,SARIMAX,Forecast,3082.6,SARIMAX,True
2026-05-01,2026-05,2026,5,2,Cataluña,SARIMAX,Forecast,3206.7,SARIMAX,True
2026-06-01,2026-06,2026,6,2,Cataluña,SARIMAX,Forecast,4000.7,SARIMAX,True
2026-07-01,2026-07,2026,7,3,Cataluña,SARIMAX,Forecast,4703.2,SARIMAX,True
2026-08-01,2026-08,2026,8,3,Cataluña,SARIMAX,Forecast,5042.8,SARIMAX,True
2026-09-01,2026-09,2026,9,3,Cataluña,SARIMAX,Forecast,5689.3,SARIMAX,True
2026-10-01,2026-10,2026,10,4,Cataluña,SARIMAX,Forecast,4603.0,SARIMAX,True
2026-11-01,2026-11,2026,11,4,Cataluña,SARIMAX,Forecast,3539.4,SARIMAX,True
2026-12-01,2026-12,2026,12,4,Cataluña,SARIMAX,Forecast,3315.4,SARIMAX,True
2027-01-01,2027-01,2027,1,1,Cataluña,SARIMAX,Forecast,3278.3,SARIMAX,True
2027-02-01,2027-02,2027,2,1,Cataluña,SARIMAX,Forecast,3366.5,SARIMAX,True
2027-03-01,2027-03,2027,3,1,Cataluña,SARIMAX,Forecast,3393.6,SARIMAX,True
2027-04-01,2027-04,2027,4,2,Cataluña,SARIMAX,Forecast,3216.0,SARIMAX,True
2027-05-01,2027-05,2027,5,2,Cataluña,SARIMAX,Forecast,3742.8,SARIMAX,True
2027-06-01,2027-06,2027,6,2,Cataluña,SARIMAX,Forecast,4077.3,SARIMAX,True
2027-07-01,2027-07,2027,7,3,Cataluña,SARIMAX,Forecast,4771.0,SARIMAX,True
2027-08-01,2027-08,2027,8,3,Cataluña,SARIMAX,Forecast,4473.3,SARIMAX,True
2027-09-01,2027-09,2027,9,3,Cataluña,SARIMAX,Forecast,5412.5,SARIMAX,True
2027-10-01,2027-10,2027,10,4,Cataluña,SARIMAX,Forecast,4866.0,SARIMAX,True
2027-11-01,2027-11,2027,11,4,Cataluña,SARIMAX,Forecast,3925.0,SARIMAX,True
2027-12-01,2027-12,2027,12,4,Cataluña,SARIMAX,Forecast,4054.2,SARIMAX,True
2026-01-01,2026-01,2026,1,1,Cataluña,Logistic,Forecast,3564.4,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Logistic,Forecast,3634.8,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Logistic,Forecast,3710.2,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Logistic,Forecast,3780.1,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Logistic,Forecast,3833.6,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Logistic,Forecast,3862.5,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Logistic,Forecast,3863.9,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Logistic,Forecast,3841.3,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Logistic,Forecast,3803.9,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Logistic,Forecast,3764.0,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Logistic,Forecast,3734.3,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Logistic,Forecast,3724.2,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Logistic,Forecast,3737.6,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Logistic,Forecast,3771.8,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Logistic,Forecast,3818.4,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Logistic,Forecast,3865.4,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Logistic,Forecast,3900.8,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Logistic,Forecast,3915.3,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Logistic,Forecast,3905.3,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Logistic,Forecast,3873.8,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Logistic,Forecast,3829.4,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Logistic,Forecast,3784.0,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Logistic,Forecast,3750.0,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Logistic,Forecast,3736.5,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Cataluña,Gompertz,Forecast,3484.5,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Gompertz,Forecast,3566.6,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Gompertz,Forecast,3656.4,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Gompertz,Forecast,3741.2,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Gompertz,Forecast,3807.9,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Gompertz,Forecast,3846.8,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Gompertz,Forecast,3854.6,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Gompertz,Forecast,3835.2,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Gompertz,Forecast,3798.8,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Gompertz,Forecast,3759.5,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Gompertz,Forecast,3731.6,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Gompertz,Forecast,3725.7,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Gompertz,Forecast,3745.9,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Gompertz,Forecast,3789.2,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Gompertz,Forecast,3845.7,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Gompertz,Forecast,3902.1,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Gompertz,Forecast,3944.5,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Gompertz,Forecast,3962.8,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Gompertz,Forecast,3952.9,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Gompertz,Forecast,3918.5,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Gompertz,Forecast,3869.4,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Gompertz,Forecast,3819.3,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Gompertz,Forecast,3782.3,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Gompertz,Forecast,3768.6,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Cataluña,Ridge,Forecast,6623.6,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Ridge,Forecast,22861.7,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Ridge,Forecast,1671133.1,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Ridge,Forecast,3269016.4,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Cataluña,Random Forest,Forecast,3139.6,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Random Forest,Forecast,2956.4,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Random Forest,Forecast,2922.3,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Random Forest,Forecast,3116.7,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Random Forest,Forecast,3179.5,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Random Forest,Forecast,3186.3,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Random Forest,Forecast,3182.7,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Random Forest,Forecast,3172.0,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Random Forest,Forecast,2973.4,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Random Forest,Forecast,3091.0,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Random Forest,Forecast,3157.9,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Random Forest,Forecast,3151.1,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Random Forest,Forecast,3150.1,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Random Forest,Forecast,2962.3,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Random Forest,Forecast,2923.8,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Random Forest,Forecast,3116.7,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Random Forest,Forecast,3179.5,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Random Forest,Forecast,3186.3,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Random Forest,Forecast,3182.7,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Random Forest,Forecast,3172.0,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Random Forest,Forecast,2973.4,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Random Forest,Forecast,3091.0,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Random Forest,Forecast,3157.9,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Random Forest,Forecast,3151.1,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Cataluña,XGBoost,Forecast,2700.9,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,XGBoost,Forecast,2626.7,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,XGBoost,Forecast,2739.7,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,XGBoost,Forecast,2868.4,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,XGBoost,Forecast,2854.6,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,XGBoost,Forecast,2682.9,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,XGBoost,Forecast,2700.9,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,XGBoost,Forecast,2626.7,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,XGBoost,Forecast,2739.7,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,XGBoost,Forecast,2868.4,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,XGBoost,Forecast,2854.6,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,XGBoost,Forecast,2682.9,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,XGBoost,Forecast,2876.1,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Cataluña,Diesel Share,Forecast,7147.3,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Diesel Share,Forecast,23390.0,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Diesel Share,Forecast,88214.1,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Diesel Share,Forecast,90093.9,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Diesel Share,Forecast,93559.2,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Diesel Share,Forecast,89942.1,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Diesel Share,Forecast,98753.1,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Diesel Share,Forecast,82139.4,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Diesel Share,Forecast,86334.9,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Diesel Share,Forecast,93233.4,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Diesel Share,Forecast,87174.9,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Diesel Share,Forecast,92969.1,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Diesel Share,Forecast,82690.8,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Diesel Share,Forecast,82336.2,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Diesel Share,Forecast,88214.1,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Diesel Share,Forecast,90093.9,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Diesel Share,Forecast,93559.2,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Diesel Share,Forecast,89942.1,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Diesel Share,Forecast,98753.1,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Diesel Share,Forecast,82139.4,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Diesel Share,Forecast,86334.9,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Diesel Share,Forecast,93233.4,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Diesel Share,Forecast,87174.9,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Diesel Share,Forecast,92969.1,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Andalucía,SARIMA,Forecast,1813.1,SARIMA,True
2026-02-01,2026-02,2026,2,1,Andalucía,SARIMA,Forecast,1847.0,SARIMA,True
2026-03-01,2026-03,2026,3,1,Andalucía,SARIMA,Forecast,1835.0,SARIMA,True
2026-04-01,2026-04,2026,4,2,Andalucía,SARIMA,Forecast,1839.2,SARIMA,True
2026-05-01,2026-05,2026,5,2,Andalucía,SARIMA,Forecast,1837.7,SARIMA,True
2026-06-01,2026-06,2026,6,2,Andalucía,SARIMA,Forecast,1838.2,SARIMA,True
2026-07-01,2026-07,2026,7,3,Andalucía,SARIMA,Forecast,1838.0,SARIMA,True
2026-08-01,2026-08,2026,8,3,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2026-09-01,2026-09,2026,9,3,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2026-10-01,2026-10,2026,10,4,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2026-11-01,2026-11,2026,11,4,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2026-12-01,2026-12,2026,12,4,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-01-01,2027-01,2027,1,1,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-02-01,2027-02,2027,2,1,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-03-01,2027-03,2027,3,1,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-04-01,2027-04,2027,4,2,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-05-01,2027-05,2027,5,2,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-06-01,2027-06,2027,6,2,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-07-01,2027-07,2027,7,3,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-08-01,2027-08,2027,8,3,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-09-01,2027-09,2027,9,3,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-10-01,2027-10,2027,10,4,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-11-01,2027-11,2027,11,4,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2027-12-01,2027-12,2027,12,4,Andalucía,SARIMA,Forecast,1838.1,SARIMA,True
2026-01-01,2026-01,2026,1,1,Andalucía,SARIMAX,Forecast,1197.2,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,SARIMAX,Forecast,1594.4,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,SARIMAX,Forecast,1733.2,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,SARIMAX,Forecast,2001.8,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,SARIMAX,Forecast,1952.3,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,SARIMAX,Forecast,1567.3,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,SARIMAX,Forecast,1893.4,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,SARIMAX,Forecast,1654.5,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,SARIMAX,Forecast,2515.2,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,SARIMAX,Forecast,2515.0,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,SARIMAX,Forecast,2009.3,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,SARIMAX,Forecast,2087.0,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,SARIMAX,Forecast,1310.3,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,SARIMAX,Forecast,1723.2,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,SARIMAX,Forecast,1852.9,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,SARIMAX,Forecast,2119.9,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,SARIMAX,Forecast,2050.6,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,SARIMAX,Forecast,1634.6,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,SARIMAX,Forecast,1962.5,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,SARIMAX,Forecast,1705.7,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,SARIMAX,Forecast,2581.0,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,SARIMAX,Forecast,2570.4,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,SARIMAX,Forecast,2046.3,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,SARIMAX,Forecast,2119.0,SARIMA,False
2026-01-01,2026-01,2026,1,1,Andalucía,Logistic,Forecast,1992.8,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Logistic,Forecast,2112.8,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Logistic,Forecast,2265.1,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Logistic,Forecast,2426.1,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Logistic,Forecast,2567.9,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Logistic,Forecast,2665.8,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Logistic,Forecast,2705.0,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Logistic,Forecast,2685.0,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Logistic,Forecast,2619.5,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Logistic,Forecast,2533.2,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Logistic,Forecast,2455.5,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Logistic,Forecast,2412.1,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Logistic,Forecast,2419.2,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Logistic,Forecast,2478.3,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Logistic,Forecast,2576.7,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Logistic,Forecast,2690.5,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Logistic,Forecast,2791.4,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Logistic,Forecast,2854.1,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Logistic,Forecast,2863.2,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Logistic,Forecast,2817.5,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Logistic,Forecast,2730.3,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Logistic,Forecast,2625.7,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Logistic,Forecast,2532.6,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Logistic,Forecast,2476.3,SARIMA,False
2026-01-01,2026-01,2026,1,1,Andalucía,Gompertz,Forecast,1913.2,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Gompertz,Forecast,2030.0,SARIMA,False
